地区,国家,确诊,疑似,治愈,新增确诊,新增治愈,新增死亡,死亡,日期
阿联酋,阿联酋,13,,4,0,0,0,0,2020-02-23
黎巴嫩,黎巴嫩,1,,0,0,0,0,0,2020-02-23
越南,越南,16,,14,0,0,0,0,2020-02-23
重庆市,中国,573,,328,1,12,0,6,2020-02-23
山西省,中国,132,,89,0,10,0,0,2020-02-23
天津市,中国,135,,81,0,16,0,3,2020-02-23
海南省,中国,168,,106,0,2,0,4,2020-02-23
新疆维吾尔自治区,中国,76,,28,0,3,0,2,2020-02-23
澳门,中国,10,,6,0,0,0,0,2020-02-23
青海省,中国,18,,18,0,0,0,0,2020-02-23
西藏自治区,中国,1,,1,0,0,0,0,2020-02-23
四川省,中国,527,,276,1,15,0,3,2020-02-24
湖南省,中国,1016,,731,0,17,0,4,2020-02-24
内蒙古自治区,中国,75,,34,0,7,0,0,2020-02-24
浙江省,中国,1205,,782,0,22,0,1,2020-02-24
黑龙江省,中国,480,,227,0,5,0,12,2020-02-24
广西壮族自治区,中国,251,,112,2,6,0,2,2020-02-24
河北省,中国,311,,234,0,15,0,6,2020-02-24
湖北省,中国,64287,,16748,203,1405,149,2495,2020-02-24
广东省,中国,1345,,786,3,31,0,6,2020-02-24
福建省,中国,293,,183,0,13,0,1,2020-02-24
河南省,中国,1271,,943,0,75,0,19,2020-02-24
上海市,中国,335,,261,0,12,0,3,2020-02-24
陕西省,中国,245,,173,0,10,0,1,2020-02-24
北京市,中国,399,,198,0,9,0,4,2020-02-24
韩国,韩国,833,,18,231,2,2,8,2020-02-24
山东省,中国,755,,343,1,22,1,5,2020-02-24
台湾,中国,30,,5,2,3,0,1,2020-02-24
安徽省,中国,989,,663,0,26,0,6,2020-02-24
吉林省,中国,93,,60,2,6,0,1,2020-02-24
云南省,中国,174,,128,0,13,0,2,2020-02-24
美国,美国,35,,3,0,0,0,0,2020-02-24
泰国,泰国,35,,21,0,0,0,0,2020-02-24
意大利,意大利,230,,2,113,1,4,6,2020-02-24
伊朗,伊朗,61,,0,18,0,4,12,2020-02-24
日本,日本,159,,22,24,0,0,1,2020-02-24
德国,德国,16,,14,0,7,0,0,2020-02-24
巴林,巴林,1,,0,1,0,0,0,2020-02-24
科威特,科威特,1,,0,1,0,0,0,2020-02-24
新加坡,新加坡,89,,51,0,0,0,0,2020-02-24
英国,英国,13,,8,4,0,0,0,2020-02-24
加拿大,加拿大,10,,3,2,1,0,0,2020-02-24
伊拉克,伊拉克,1,,0,0,0,0,0,2020-02-24
澳大利亚,澳大利亚,22,,10,1,-1,0,0,2020-02-24
马来西亚,马来西亚,22,,18,0,3,0,0,2020-02-24
以色列,以色列,2,,0,1,0,0,0,2020-02-24
江苏省,中国,631,,452,0,34,0,0,2020-02-24
辽宁省,中国,121,,80,0,7,0,1,2020-02-24
甘肃省,中国,91,,80,0,2,0,2,2020-02-24
宁夏回族自治区,中国,71,,58,0,2,0,0,2020-02-24
江西省,中国,934,,645,0,32,0,1,2020-02-24
香港,中国,79,,19,5,8,0,2,2020-02-24
钻石公主号邮轮,钻石公主号邮轮,691,,0,0,0,0,3,2020-02-24
阿联酋,阿联酋,13,,4,0,0,0,0,2020-02-24
黎巴嫩,黎巴嫩,1,,0,0,0,0,0,2020-02-24
阿富汗,阿富汗,1,,0,1,0,0,0,2020-02-24
重庆市,中国,575,,335,2,7,0,6,2020-02-24
山西省,中国,132,,91,0,2,0,0,2020-02-24
天津市,中国,135,,87,0,6,0,3,2020-02-24
海南省,中国,168,,116,0,10,1,5,2020-02-24
新疆维吾尔自治区,中国,76,,30,0,2,0,2,2020-02-24
四川省,中国,529,,289,2,13,0,3,2020-02-25
湖南省,中国,1016,,768,0,37,0,4,2020-02-25
浙江省,中国,1205,,808,0,26,0,1,2020-02-25
黑龙江省,中国,480,,243,0,16,0,12,2020-02-25
广西壮族自治区,中国,252,,134,1,22,0,2,2020-02-25
河北省,中国,311,,248,0,14,0,6,2020-02-25
湖北省,中国,64786,,18971,499,2223,68,2563,2020-02-25
广东省,中国,1347,,822,2,36,1,7,2020-02-25
福建省,中国,294,,199,1,16,0,1,2020-02-25
河南省,中国,1271,,1002,0,59,0,19,2020-02-25
上海市,中国,336,,268,1,7,0,3,2020-02-25
陕西省,中国,245,,186,0,13,0,1,2020-02-25
北京市,中国,400,,215,1,17,0,4,2020-02-25
韩国,韩国,977,,22,144,4,2,10,2020-02-25
山东省,中国,756,,355,1,12,1,6,2020-02-25
台湾,中国,31,,5,1,0,0,1,2020-02-25
安徽省,中国,989,,712,0,49,0,6,2020-02-25
吉林省,中国,93,,63,0,3,0,1,2020-02-25
云南省,中国,174,,129,0,1,0,2,2020-02-25
美国,美国,53,,3,18,0,0,0,2020-02-25
泰国,泰国,37,,22,2,1,0,0,2020-02-25
意大利,意大利,283,,1,53,-1,1,7,2020-02-25
伊朗,伊朗,95,,0,34,0,4,16,2020-02-25
日本,日本,170,,22,11,0,0,1,2020-02-25
法国,法国,12,,11,0,7,0,1,2020-02-25
德国,德国,16,,14,0,0,0,0,2020-02-25
西班牙,西班牙,3,,2,1,0,0,0,2020-02-25
巴林,巴林,8,,0,7,0,0,0,2020-02-25
科威特,科威特,8,,0,7,0,0,0,2020-02-25
新加坡,新加坡,90,,53,1,2,0,0,2020-02-25
英国,英国,13,,8,0,0,0,0,2020-02-25
加拿大,加拿大,11,,4,1,1,0,0,2020-02-25
伊拉克,伊拉克,1,,0,0,0,0,0,2020-02-25
澳大利亚,澳大利亚,22,,15,0,5,0,0,2020-02-25
马来西亚,马来西亚,22,,18,0,0,0,0,2020-02-25
以色列,以色列,6,,0,4,0,0,0,2020-02-25
克罗地亚,克罗地亚,1,,0,1,0,0,0,2020-02-25
江苏省,中国,631,,458,0,6,0,0,2020-02-25
辽宁省,中国,121,,83,0,3,0,1,2020-02-25
宁夏回族自治区,中国,71,,61,0,3,0,0,2020-02-25
江西省,中国,934,,683,0,38,0,1,2020-02-25
香港,中国,84,,19,5,0,0,2,2020-02-25
贵州省,中国,146,,104,0,2,0,2,2020-02-25
钻石公主号邮轮,钻石公主号邮轮,691,,0,0,0,0,3,2020-02-25
阿联酋,阿联酋,13,,4,0,0,0,0,2020-02-25
阿曼,阿曼,2,,0,2,0,0,0,2020-02-25
黎巴嫩,黎巴嫩,1,,0,0,0,0,0,2020-02-25
阿富汗,阿富汗,1,,0,0,0,0,0,2020-02-25
越南,越南,16,,16,0,2,0,0,2020-02-25
重庆市,中国,576,,349,1,14,0,6,2020-02-25
山西省,中国,133,,96,1,5,0,0,2020-02-25
天津市,中国,135,,91,0,4,0,3,2020-02-25
海南省,中国,168,,124,0,8,0,5,2020-02-25
澳门,中国,10,,7,0,1,0,0,2020-02-25
四川省,中国,531,,307,2,18,0,3,2020-02-26
湖南省,中国,1016,,783,0,15,0,4,2020-02-26
内蒙古自治区,中国,75,,38,0,4,0,0,2020-02-26
浙江省,中国,1205,,867,0,59,0,1,2020-02-26
黑龙江省,中国,480,,249,0,6,0,12,2020-02-26
广西壮族自治区,中国,252,,147,0,13,0,2,2020-02-26
河北省,中国,312,,261,1,13,0,6,2020-02-26
湖北省,中国,65187,,20969,401,1998,52,2615,2020-02-26
广东省,中国,1347,,851,0,29,0,7,2020-02-26
福建省,中国,294,,218,0,19,0,1,2020-02-26
河南省,中国,1271,,1033,0,31,0,19,2020-02-26
上海市,中国,336,,272,0,4,0,3,2020-02-26
陕西省,中国,245,,192,0,6,0,1,2020-02-26
北京市,中国,400,,235,0,20,0,4,2020-02-26
韩国,韩国,1261,,22,284,0,2,12,2020-02-26
山东省,中国,756,,377,0,22,0,6,2020-02-26
台湾,中国,32,,5,1,0,0,1,2020-02-26
安徽省,中国,989,,744,0,32,0,6,2020-02-26
吉林省,中国,93,,65,0,2,0,1,2020-02-26
云南省,中国,174,,144,0,15,0,2,2020-02-26
美国,美国,57,,3,4,0,0,0,2020-02-26
泰国,泰国,40,,22,3,0,0,0,2020-02-26
意大利,意大利,374,,1,91,0,5,12,2020-02-26
伊朗,伊朗,139,,0,44,0,3,19,2020-02-26
日本,日本,178,,22,8,0,1,2,2020-02-26
法国,法国,17,,11,5,0,1,2,2020-02-26
德国,德国,19,,14,3,0,0,0,2020-02-26
西班牙,西班牙,7,,2,4,0,0,0,2020-02-26
巴林,巴林,26,,0,18,0,0,0,2020-02-26
科威特,科威特,25,,0,17,0,0,0,2020-02-26
新加坡,新加坡,93,,62,3,9,0,0,2020-02-26
英国,英国,13,,8,0,0,0,0,2020-02-26
瑞士,瑞士,1,,0,1,0,0,0,2020-02-26
加拿大,加拿大,11,,4,0,0,0,0,2020-02-26
伊拉克,伊拉克,1,,0,0,0,0,0,2020-02-26
奥地利,奥地利,2,,0,2,0,0,0,2020-02-26
澳大利亚,澳大利亚,22,,15,0,0,0,0,2020-02-26
瑞典,瑞典,1,,0,0,0,0,0,2020-02-26
马来西亚,马来西亚,22,,18,0,0,0,0,2020-02-26
以色列,以色列,6,,0,0,0,0,0,2020-02-26
克罗地亚,克罗地亚,1,,0,0,0,0,0,2020-02-26
希腊,希腊,1,,0,1,0,0,0,2020-02-26
芬兰,芬兰,1,,1,0,0,0,0,2020-02-26
比利时,比利时,1,,1,0,0,0,0,2020-02-26
埃及,埃及,1,,0,0,0,0,0,2020-02-26
江苏省,中国,631,,478,0,20,0,0,2020-02-26
辽宁省,中国,121,,88,0,5,0,1,2020-02-26
甘肃省,中国,91,,81,0,1,0,2,2020-02-26
宁夏回族自治区,中国,71,,65,0,4,0,0,2020-02-26
江西省,中国,934,,719,0,36,0,1,2020-02-26
香港,中国,89,,24,5,5,0,2,2020-02-26
钻石公主号邮轮,钻石公主号邮轮,705,,0,14,0,1,4,2020-02-26
阿联酋,阿联酋,13,,4,0,0,0,0,2020-02-26
阿曼,阿曼,2,,0,0,0,0,0,2020-02-26
黎巴嫩,黎巴嫩,1,,0,0,0,0,0,2020-02-26
菲律宾,菲律宾,3,,1,0,0,0,1,2020-02-26
阿富汗,阿富汗,1,,0,0,0,0,0,2020-02-26
阿尔及利亚,阿尔及利亚,1,,0,1,0,0,0,2020-02-26
越南,越南,16,,16,0,0,0,0,2020-02-26
尼泊尔,尼泊尔,1,,1,0,0,0,0,2020-02-26
柬埔寨,柬埔寨,1,,1,0,0,0,0,2020-02-26
斯里兰卡,斯里兰卡,1,,1,0,0,0,0,2020-02-26
印度,印度,3,,3,0,0,0,0,2020-02-26
俄罗斯,俄罗斯,2,,2,0,0,0,0,2020-02-26
重庆市,中国,576,,373,0,24,0,6,2020-02-26
山西省,中国,133,,104,0,8,0,0,2020-02-26
天津市,中国,135,,96,0,5,0,3,2020-02-26
海南省,中国,168,,129,0,5,0,5,2020-02-26
新疆维吾尔自治区,中国,76,,34,0,4,0,2,2020-02-26
四川省,中国,534,,321,3,14,0,3,2020-02-27
湖南省,中国,1017,,804,1,21,0,4,2020-02-27
内蒙古自治区,中国,75,,42,0,4,0,0,2020-02-27
浙江省,中国,1205,,932,0,65,0,1,2020-02-27
黑龙江省,中国,480,,270,0,21,1,13,2020-02-27
广西壮族自治区,中国,252,,161,0,14,0,2,2020-02-27
河北省,中国,317,,274,5,13,0,6,2020-02-27
湖北省,中国,65596,,23383,409,2414,26,2641,2020-02-27
广东省,中国,1347,,890,0,39,0,7,2020-02-27
福建省,中国,296,,228,2,10,0,1,2020-02-27
河南省,中国,1272,,1068,1,35,1,20,2020-02-27
上海市,中国,337,,276,1,4,0,3,2020-02-27
陕西省,中国,245,,195,0,3,0,1,2020-02-27
北京市,中国,410,,248,10,13,1,5,2020-02-27
韩国,韩国,1766,,22,505,0,1,13,2020-02-27
格鲁吉亚,格鲁吉亚,1,,0,1,0,0,0,2020-02-27
山东省,中国,756,,387,0,10,0,6,2020-02-27
安徽省,中国,989,,792,0,48,0,6,2020-02-27
吉林省,中国,93,,67,0,2,0,1,2020-02-27
云南省,中国,174,,150,0,6,0,2,2020-02-27
美国,美国,60,,3,3,0,0,0,2020-02-27
泰国,泰国,40,,22,0,0,0,0,2020-02-27
意大利,意大利,528,,40,154,39,2,14,2020-02-27
伊朗,伊朗,245,,49,106,49,7,26,2020-02-27
日本,日本,189,,22,11,0,1,3,2020-02-27
法国,法国,18,,11,1,0,0,2,2020-02-27
德国,德国,27,,14,8,0,0,0,2020-02-27
西班牙,西班牙,13,,2,6,0,0,0,2020-02-27
巴林,巴林,33,,0,7,0,0,0,2020-02-27
科威特,科威特,43,,0,18,0,0,0,2020-02-27
新加坡,新加坡,93,,62,0,0,0,0,2020-02-27
英国,英国,15,,8,2,0,0,0,2020-02-27
瑞士,瑞士,4,,0,3,0,0,0,2020-02-27
加拿大,加拿大,12,,4,1,0,0,0,2020-02-27
伊拉克,伊拉克,6,,0,5,0,0,0,2020-02-27
挪威,挪威,1,,0,1,0,0,0,2020-02-27
奥地利,奥地利,3,,0,1,0,0,0,2020-02-27
澳大利亚,澳大利亚,23,,15,1,0,0,0,2020-02-27
瑞典,瑞典,2,,0,1,0,0,0,2020-02-27
马来西亚,马来西亚,23,,18,1,0,0,0,2020-02-27
以色列,以色列,7,,1,1,1,0,0,2020-02-27
克罗地亚,克罗地亚,3,,0,2,0,0,0,2020-02-27
希腊,希腊,3,,0,2,0,0,0,2020-02-27
芬兰,芬兰,2,,1,1,0,0,0,2020-02-27
巴基斯坦,巴基斯坦,2,,0,2,0,0,0,2020-02-27
巴西,巴西,1,,0,1,0,0,0,2020-02-27
江苏省,中国,631,,498,0,20,0,0,2020-02-27
辽宁省,中国,121,,93,0,5,0,1,2020-02-27
宁夏回族自治区,中国,72,,68,1,3,0,0,2020-02-27
江西省,中国,934,,754,0,35,0,1,2020-02-27
香港,中国,92,,24,3,0,0,2,2020-02-27
贵州省,中国,146,,112,0,8,0,2,2020-02-27
钻石公主号邮轮,钻石公主号邮轮,705,,0,0,0,0,4,2020-02-27
阿曼,阿曼,4,,0,2,0,0,0,2020-02-27
黎巴嫩,黎巴嫩,3,,0,2,0,0,0,2020-02-27
罗马尼亚,罗马尼亚,1,,0,1,0,0,0,2020-02-27
丹麦,丹麦,1,,0,1,0,0,0,2020-02-27
阿富汗,阿富汗,1,,0,0,0,0,0,2020-02-27
阿尔及利亚,阿尔及利亚,1,,0,0,0,0,0,2020-02-27
爱沙尼亚,爱沙尼亚,1,,0,1,0,0,0,2020-02-27
北马其顿,北马其顿,1,,0,1,0,0,0,2020-02-27
越南,越南,16,,16,0,0,0,0,2020-02-27
重庆市,中国,576,,384,0,11,0,6,2020-02-27
山西省,中国,133,,106,0,2,0,0,2020-02-27
天津市,中国,135,,102,0,6,0,3,2020-02-27
海南省,中国,168,,131,0,2,0,5,2020-02-27
新疆维吾尔自治区,中国,76,,43,0,9,0,2,2020-02-27
澳门,中国,10,,8,0,1,0,0,2020-02-27
四川省,中国,538,,338,4,17,0,3,2020-02-28
湖南省,中国,1017,,830,0,26,0,4,2020-02-28
内蒙古自治区,中国,75,,45,0,3,0,0,2020-02-28
浙江省,中国,1205,,975,0,43,0,1,2020-02-28
黑龙江省,中国,480,,283,0,13,0,13,2020-02-28
广西壮族自治区,中国,252,,168,0,7,0,2,2020-02-28
河北省,中国,318,,277,1,3,0,6,2020-02-28
湖北省,中国,65914,,26403,318,3020,41,2682,2020-02-28
广东省,中国,1348,,935,1,45,0,7,2020-02-28
福建省,中国,296,,235,0,7,0,1,2020-02-28
河南省,中国,1272,,1112,0,44,0,20,2020-02-28
上海市,中国,337,,279,0,3,0,3,2020-02-28
陕西省,中国,245,,199,0,4,0,1,2020-02-28
北京市,中国,410,,257,0,9,2,7,2020-02-28
韩国,韩国,2337,,22,571,0,0,13,2020-02-28
格鲁吉亚,格鲁吉亚,1,,0,0,0,0,0,2020-02-28
山东省,中国,756,,405,0,18,0,6,2020-02-28
台湾,中国,34,,6,2,1,0,1,2020-02-28
安徽省,中国,990,,821,1,29,0,6,2020-02-28
吉林省,中国,93,,73,0,6,0,1,2020-02-28
云南省,中国,174,,156,0,6,0,2,2020-02-28
美国,美国,60,,3,0,0,0,0,2020-02-28
泰国,泰国,41,,28,1,6,0,0,2020-02-28
意大利,意大利,653,,45,125,5,3,17,2020-02-28
伊朗,伊朗,270,,49,25,0,0,26,2020-02-28
日本,日本,226,,22,37,0,1,4,2020-02-28
法国,法国,38,,11,20,0,0,2,2020-02-28
德国,德国,48,,14,21,0,0,0,2020-02-28
西班牙,西班牙,25,,2,12,0,0,0,2020-02-28
巴林,巴林,33,,0,0,0,0,0,2020-02-28
科威特,科威特,43,,0,0,0,0,0,2020-02-28
新加坡,新加坡,93,,62,0,0,0,0,2020-02-28
英国,英国（含北爱尔兰）,16,,8,16,8,0,0,2020-02-28
瑞士,瑞士,8,,0,4,0,0,0,2020-02-28
加拿大,加拿大,14,,4,2,0,0,0,2020-02-28
伊拉克,伊拉克,7,,0,1,0,0,0,2020-02-28
挪威,挪威,4,,0,3,0,0,0,2020-02-28
奥地利,奥地利,5,,0,2,0,0,0,2020-02-28
澳大利亚,澳大利亚,23,,15,0,0,0,0,2020-02-28
瑞典,瑞典,7,,0,5,0,0,0,2020-02-28
马来西亚,马来西亚,23,,18,0,0,0,0,2020-02-28
荷兰,荷兰,1,,0,1,0,0,0,2020-02-28
以色列,以色列,7,,1,0,0,0,0,2020-02-28
克罗地亚,克罗地亚,3,,0,0,0,0,0,2020-02-28
希腊,希腊,4,,0,1,0,0,0,2020-02-28
芬兰,芬兰,2,,1,0,0,0,0,2020-02-28
巴基斯坦,巴基斯坦,2,,0,0,0,0,0,2020-02-28
巴西,巴西,1,,0,0,0,0,0,2020-02-28
埃及,埃及,1,,1,0,1,0,0,2020-02-28
爱尔兰,英国（含北爱尔兰）,16,,8,16,8,0,0,2020-02-28
江苏省,中国,631,,515,0,17,0,0,2020-02-28
甘肃省,中国,91,,82,0,1,0,2,2020-02-28
江西省,中国,935,,790,1,36,0,1,2020-02-28
香港,中国,94,,30,2,6,0,2,2020-02-28
钻石公主号邮轮,钻石公主号邮轮,705,,0,0,0,1,5,2020-02-28
阿联酋,阿联酋,19,,5,6,1,0,0,2020-02-28
阿曼,阿曼,6,,0,2,0,0,0,2020-02-28
黎巴嫩,黎巴嫩,3,,0,0,0,0,0,2020-02-28
罗马尼亚,罗马尼亚,1,,0,0,0,0,0,2020-02-28
丹麦,丹麦,1,,0,0,0,0,0,2020-02-28
阿富汗,阿富汗,1,,0,0,0,0,0,2020-02-28
阿尔及利亚,阿尔及利亚,1,,0,0,0,0,0,2020-02-28
爱沙尼亚,爱沙尼亚,1,,0,0,0,0,0,2020-02-28
北马其顿,北马其顿,1,,0,0,0,0,0,2020-02-28
尼日利亚,尼日利亚,1,,0,1,0,0,0,2020-02-28
立陶宛,立陶宛,1,,0,1,0,0,0,2020-02-28
新西兰,新西兰,1,,0,1,0,0,0,2020-02-28
白俄罗斯,白俄罗斯,1,,0,1,0,0,0,2020-02-28
越南,越南,16,,16,0,0,0,0,2020-02-28
俄罗斯,白俄罗斯,1,,0,1,0,0,0,2020-02-28
重庆市,中国,576,,402,0,18,0,6,2020-02-28
山西省,中国,133,,109,0,3,0,0,2020-02-28
天津市,中国,136,,102,1,0,0,3,2020-02-28
海南省,中国,168,,133,0,2,0,5,2020-02-28
新疆维吾尔自治区,中国,76,,52,0,9,1,3,2020-02-28
英国（含北爱尔兰）,英国（含北爱尔兰）,16,,8,16,8,0,0,2020-02-28
北爱尔兰,英国（含北爱尔兰）,16,,8,16,8,0,0,2020-02-28
四川省,中国,538,,351,0,13,0,3,2020-02-29
湖南省,中国,1018,,846,1,16,0,4,2020-02-29
内蒙古自治区,中国,75,,49,0,4,0,0,2020-02-29
浙江省,中国,1205,,1016,0,41,0,1,2020-02-29
黑龙江省,中国,480,,301,0,18,0,13,2020-02-29
广西壮族自治区,中国,252,,176,0,8,0,2,2020-02-29
河北省,中国,318,,282,0,5,0,6,2020-02-29
湖北省,中国,66337,,28993,423,2590,45,2727,2020-02-29
广东省,中国,1349,,983,1,48,0,7,2020-02-29
福建省,中国,296,,243,0,8,0,1,2020-02-29
河南省,中国,1272,,1170,0,58,1,21,2020-02-29
上海市,中国,337,,287,0,8,0,3,2020-02-29
陕西省,中国,245,,207,0,8,0,1,2020-02-29
北京市,中国,411,,271,1,14,1,8,2020-02-29
韩国,韩国,3150,,27,813,5,3,16,2020-02-29
格鲁吉亚,格鲁吉亚,2,,0,1,0,0,0,2020-02-29
山东省,中国,756,,421,0,16,0,6,2020-02-29
台湾,中国,39,,9,5,3,0,1,2020-02-29
安徽省,中国,990,,868,0,47,0,6,2020-02-29
吉林省,中国,93,,75,0,2,0,1,2020-02-29
云南省,中国,174,,157,0,1,0,2,2020-02-29
美国,美国,63,,3,3,0,0,0,2020-02-29
泰国,泰国,42,,28,1,0,0,0,2020-02-29
意大利,意大利,888,,46,235,1,4,21,2020-02-29
伊朗,伊朗,593,,123,323,74,17,43,2020-02-29
日本,日本,240,,22,14,0,1,5,2020-02-29
法国,法国,57,,11,19,0,0,2,2020-02-29
德国,德国,66,,14,18,0,0,0,2020-02-29
西班牙,西班牙,41,,2,16,0,0,0,2020-02-29
巴林,巴林,38,,0,5,0,0,0,2020-02-29
科威特,科威特,43,,0,0,0,0,0,2020-02-29
新加坡,新加坡,98,,69,5,7,0,0,2020-02-29
英国,英国,20,,8,20,8,0,0,2020-02-29
瑞士,瑞士,15,,0,7,0,0,0,2020-02-29
加拿大,加拿大,16,,4,2,0,0,0,2020-02-29
伊拉克,伊拉克,8,,0,1,0,0,0,2020-02-29
挪威,挪威,7,,0,3,0,0,0,2020-02-29
奥地利,奥地利,5,,0,0,0,0,0,2020-02-29
澳大利亚,澳大利亚,25,,15,2,0,0,0,2020-02-29
瑞典,瑞典,12,,0,5,0,0,0,2020-02-29
马来西亚,马来西亚,25,,18,2,0,0,0,2020-02-29
荷兰,荷兰,2,,0,1,0,0,0,2020-02-29
以色列,以色列,9,,1,2,0,0,0,2020-02-29
克罗地亚,克罗地亚,5,,0,2,0,0,0,2020-02-29
希腊,希腊,4,,0,0,0,0,0,2020-02-29
芬兰,芬兰,3,,1,1,0,0,0,2020-02-29
墨西哥,墨西哥,3,,0,3,0,0,0,2020-02-29
巴基斯坦,巴基斯坦,2,,0,0,0,0,0,2020-02-29
阿塞拜疆,阿塞拜疆,1,,0,1,0,0,0,2020-02-29
巴西,巴西,1,,0,0,0,0,0,2020-02-29
比利时,比利时,1,,1,0,0,0,0,2020-02-29
埃及,埃及,1,,1,0,0,0,0,2020-02-29
爱尔兰,大不列颠及北爱尔兰联合王国,20,,8,20,8,0,0,2020-02-29
江苏省,中国,631,,523,0,8,0,0,2020-02-29
辽宁省,中国,121,,96,0,3,0,1,2020-02-29
宁夏回族自治区,中国,73,,69,1,1,0,0,2020-02-29
江西省,中国,935,,811,0,21,0,1,2020-02-29
钻石公主号邮轮,钻石公主号邮轮,705,,0,0,0,1,6,2020-02-29
阿联酋,阿联酋,21,,5,2,0,0,0,2020-02-29
阿曼,阿曼,6,,1,0,1,0,0,2020-02-29
黎巴嫩,黎巴嫩,3,,0,0,0,0,0,2020-02-29
罗马尼亚,罗马尼亚,3,,0,2,0,0,0,2020-02-29
丹麦,丹麦,3,,0,2,0,0,0,2020-02-29
菲律宾,菲律宾,3,,1,0,0,0,1,2020-02-29
阿富汗,阿富汗,1,,0,0,0,0,0,2020-02-29
阿尔及利亚,阿尔及利亚,1,,0,0,0,0,0,2020-02-29
爱沙尼亚,爱沙尼亚,1,,0,0,0,0,0,2020-02-29
北马其顿,北马其顿,1,,0,0,0,0,0,2020-02-29
尼日利亚,尼日利亚,1,,0,0,0,0,0,2020-02-29
立陶宛,立陶宛,1,,0,0,0,0,0,2020-02-29
新西兰,新西兰,1,,0,0,0,0,0,2020-02-29
白俄罗斯,白俄罗斯,1,,0,0,0,0,0,2020-02-29
冰岛,冰岛,1,,0,1,0,0,0,2020-02-29
摩纳哥,摩纳哥,1,,0,1,0,0,0,2020-02-29
越南,越南,16,,16,0,0,0,0,2020-02-29
尼泊尔,尼泊尔,1,,1,0,0,0,0,2020-02-29
柬埔寨,柬埔寨,1,,1,0,0,0,0,2020-02-29
斯里兰卡,斯里兰卡,1,,1,0,0,0,0,2020-02-29
印度,印度,3,,3,0,0,0,0,2020-02-29
俄罗斯,白俄罗斯,2,,2,1,2,0,0,2020-02-29
俄罗斯,俄罗斯,2,,2,2,2,0,0,2020-02-29
重庆市,中国,576,,422,0,20,0,6,2020-02-29
山西省,中国,133,,113,0,4,0,0,2020-02-29
天津市,中国,136,,109,0,7,0,3,2020-02-29
海南省,中国,168,,147,0,14,0,5,2020-02-29
新疆维吾尔自治区,中国,76,,62,0,10,0,3,2020-02-29
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,20,8,0,0,2020-02-29
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,4,0,0,0,2020-02-29
北爱尔兰,大不列颠及北爱尔兰联合王国,20,,8,20,8,0,0,2020-02-29
四川省,中国,538,,365,0,14,0,3,2020-03-01
湖南省,中国,1018,,866,0,20,0,4,2020-03-01
内蒙古自治区,中国,75,,52,0,3,0,0,2020-03-01
浙江省,中国,1205,,1046,0,30,0,1,2020-03-01
黑龙江省,中国,480,,342,0,41,0,13,2020-03-01
广西壮族自治区,中国,252,,181,0,5,0,2,2020-03-01
河北省,中国,318,,294,0,12,0,6,2020-03-01
湖北省,中国,66907,,31536,570,2543,34,2761,2020-03-01
广东省,中国,1349,,1016,0,33,0,7,2020-03-01
福建省,中国,296,,247,0,4,0,1,2020-03-01
河南省,中国,1272,,1198,0,28,1,22,2020-03-01
上海市,中国,337,,290,0,3,0,3,2020-03-01
陕西省,中国,245,,208,0,1,0,1,2020-03-01
北京市,中国,413,,276,2,5,0,8,2020-03-01
韩国,韩国,3526,,30,376,3,1,17,2020-03-01
格鲁吉亚,格鲁吉亚,3,,0,1,0,0,0,2020-03-01
山东省,中国,758,,443,2,22,0,6,2020-03-01
台湾,中国,40,,9,1,0,0,1,2020-03-01
安徽省,中国,990,,873,0,5,0,6,2020-03-01
吉林省,中国,93,,78,0,3,0,1,2020-03-01
云南省,中国,174,,163,0,6,0,2,2020-03-01
美国,美国,63,,3,0,0,1,1,2020-03-01
泰国,泰国,42,,28,0,0,1,1,2020-03-01
意大利,意大利,1128,,50,240,4,8,29,2020-03-01
伊朗,伊朗,978,,175,385,52,11,54,2020-03-01
日本,日本,250,,41,10,19,0,5,2020-03-01
法国,法国,100,,12,43,1,0,2,2020-03-01
德国,德国,117,,14,51,0,0,0,2020-03-01
西班牙,西班牙,58,,2,17,0,0,0,2020-03-01
巴林,巴林,41,,0,3,0,0,0,2020-03-01
科威特,科威特,46,,0,3,0,0,0,2020-03-01
新加坡,新加坡,102,,72,4,3,0,0,2020-03-01
英国,英国,35,,8,15,0,0,0,2020-03-01
瑞士,瑞士,24,,0,9,0,0,0,2020-03-01
加拿大,加拿大,20,,4,4,0,0,0,2020-03-01
伊拉克,伊拉克,13,,0,5,0,0,0,2020-03-01
挪威,挪威,17,,0,10,0,0,0,2020-03-01
奥地利,奥地利,10,,0,5,0,0,0,2020-03-01
澳大利亚,澳大利亚,28,,15,3,0,1,1,2020-03-01
瑞典,瑞典,13,,0,1,0,0,0,2020-03-01
马来西亚,马来西亚,29,,18,4,0,0,0,2020-03-01
荷兰,荷兰,7,,0,5,0,0,0,2020-03-01
以色列,以色列,10,,1,1,0,0,0,2020-03-01
克罗地亚,克罗地亚,7,,0,2,0,0,0,2020-03-01
希腊,希腊,7,,0,3,0,0,0,2020-03-01
厄瓜多尔,厄瓜多尔,1,,0,1,0,0,0,2020-03-01
芬兰,芬兰,3,,1,0,0,0,0,2020-03-01
